sl,Year,artist,album,song,text
5186,1998,Eminem, EP,Just The Two Of Us,"But first, just help dad with two more things out the trunk"
5187,1998,Eminem, EP,Just The Two Of Us,Just the two of us.. [2X]
5188,1998,Eminem, EP,Just The Two Of Us,And when we ride!
5189,1998,Eminem, EP,Just The Two Of Us,Just the two of us.. [2X]
5190,1998,Eminem, EP,Just The Two Of Us,Just you and I!
5191,1998,Eminem, EP,Just The Two Of Us,Just the two of us.. [2X]
5192,1998,Eminem, EP,Just The Two Of Us,And when we ride!
5193,1998,Eminem, EP,Just The Two Of Us,Just the two of us.. [2X]
5194,1998,Eminem, EP,Just The Two Of Us,Just you and I!
5195,1998,Eminem, EP,Just The Two Of Us,Just the two of us.. [4X]
5196,1998,Eminem, EP,Just The Two Of Us,[Eminem]
5197,1998,Eminem, EP,Just The Two Of Us,Just me and you baby
5198,1998,Eminem, EP,Just The Two Of Us,is all we need in this world
5199,1998,Eminem, EP,Just The Two Of Us,Just me and you
5200,1998,Eminem, EP,Just The Two Of Us,Your da-da will always be there for you
5201,1998,Eminem, EP,Just The Two Of Us,Your da-da's always gonna love you
5202,1998,Eminem, EP,Just The Two Of Us,Remember that
5203,1998,Eminem, EP,Just The Two Of Us,If you ever need me I will always be here for you
5204,1998,Eminem, EP,Just The Two Of Us,"If you ever need anything, just ASK"
5205,1998,Eminem, EP,Just The Two Of Us,Da-da will be right there
5206,1998,Eminem, EP,Just The Two Of Us,Your da-da loves you
5207,1998,Eminem, EP,Just The Two Of Us,I love you baby
5208,1998,Eminem, EP,No One's Iller Than Me,"feat. Swift, Bizarre & Fuzz"
5209,1998,Eminem, EP,No One's Iller Than Me,[Bizarre]
5210,1998,Eminem, EP,No One's Iller Than Me,"Yeah...ha ha ha BANG!, Yeah, Bizarre Kid comin' at you"
5211,1998,Eminem, EP,No One's Iller Than Me,"Eminem and Fuzz, and Mr. Swifty, ha ha"
5212,1998,Eminem, EP,No One's Iller Than Me,No one's iller than me wha?
5213,1998,Eminem, EP,No One's Iller Than Me,"No one, no one is iller than me"
5214,1998,Eminem, EP,No One's Iller Than Me,No one is iller than me
5215,1998,Eminem, EP,No One's Iller Than Me,It's Mr. Swifty from the 313...
5216,1998,Eminem, EP,No One's Iller Than Me,[Swift]
5217,1998,Eminem, EP,No One's Iller Than Me,I make rappers wanna turn into singers
5218,1998,Eminem, EP,No One's Iller Than Me,I keep hoes lickin' they fingers
5219,1998,Eminem, EP,No One's Iller Than Me,Bring this competition and face this meanin'
5220,1998,Eminem, EP,No One's Iller Than Me,Got your whole crew doing subpeonas
5221,1998,Eminem, EP,No One's Iller Than Me,Hell nah you ain't seen a crew genius
5222,1998,Eminem, EP,No One's Iller Than Me,"Murder whoever's between us, pack your heaters"
5223,1998,Eminem, EP,No One's Iller Than Me,"Keep it close, you can't beat us"
5224,1998,Eminem, EP,No One's Iller Than Me,"While your whole crew treat us like G's, you best believe this"
5225,1998,Eminem, EP,No One's Iller Than Me,I done made quadrapalegics outta these non-rappin rejects
5226,1998,Eminem, EP,No One's Iller Than Me,"While the whole world ejects your tape, it ain't no secret"
5227,1998,Eminem, EP,No One's Iller Than Me,"That your shit sounds fake, you can't stop it my mind state"
5228,1998,Eminem, EP,No One's Iller Than Me,Makes it too late for cops in tryin' to stop the crime rate
5229,1998,Eminem, EP,No One's Iller Than Me,"I'm like Two-Face, I'm painful to rappers then you can tell"
5230,1998,Eminem, EP,No One's Iller Than Me,"From these shells, how I gotta bend 'em like route canals"
5231,1998,Eminem, EP,No One's Iller Than Me,"I erase all trails, somethin' farther from gettin' bail"
5232,1998,Eminem, EP,No One's Iller Than Me,"Makes you wanna kill an emcee yourself, you might as well"
5233,1998,Eminem, EP,No One's Iller Than Me,"Be within a 25 to life sentence, on linkin' trials"
5234,1998,Eminem, EP,No One's Iller Than Me,"Horrified, and keep on frontin', repentin' and lose they bowels"
5235,1998,Eminem, EP,No One's Iller Than Me,"Everything is foul when Swift's around, vacate now"
5236,1998,Eminem, EP,No One's Iller Than Me,"Niggas dumb enough to try to front and escape, how?"
5237,1998,Eminem, EP,No One's Iller Than Me,I'm gonna take this 'gnac and drink it straight wild
5238,1998,Eminem, EP,No One's Iller Than Me,"Niggas steady fallin' in my face like milk crates, BLAAAOW!"
5239,1998,Eminem, EP,No One's Iller Than Me,It's Swifty from the 313
5240,1998,Eminem, EP,No One's Iller Than Me,"Like I said no one is iller than me, unnhh!"
5241,1998,Eminem, EP,No One's Iller Than Me,[Bizarre]
5242,1998,Eminem, EP,No One's Iller Than Me,Me and Eminem and Mike
5243,1998,Eminem, EP,No One's Iller Than Me,Drivin' down Van Dyke
5244,1998,Eminem, EP,No One's Iller Than Me,Get my dick sucked late at night by a  fornication in' transvestite
5245,1998,Eminem, EP,No One's Iller Than Me,Still on probation for stranglin' my boy Jason
5246,1998,Eminem, EP,No One's Iller Than Me,"Should be takin' my medication, it's 9 to 10 I'm facin'"
5247,1998,Eminem, EP,No One's Iller Than Me,Last week this old man I had to blast
5248,1998,Eminem, EP,No One's Iller Than Me,Cuz he tried to help me out when my car was out of gas
5249,1998,Eminem, EP,No One's Iller Than Me,"Ripped this old lady, hung her neck by a hook"
5250,1998,Eminem, EP,No One's Iller Than Me,Didn't realize it was my grandmother 'til I checked her pocketbook
5251,1998,Eminem, EP,No One's Iller Than Me, fornication in' with the white boys got me back on crack
5252,1998,Eminem, EP,No One's Iller Than Me,Better explain where the hell your TVs and VCRs is at
5253,1998,Eminem, EP,No One's Iller Than Me,"I done lost 100 pounds, I ain't been eatin' like I should"
5254,1998,Eminem, EP,No One's Iller Than Me,This wounded dog in the street is sure lookin' good!
5255,1998,Eminem, EP,No One's Iller Than Me,Rob this little boy in his  fornication in' paper route
5256,1998,Eminem, EP,No One's Iller Than Me,Throwin' bottles at day care centers and yell EVERYBODY GET OUT!
5257,1998,Eminem, EP,No One's Iller Than Me,My girl beat my ass and shot me in the back with a 2-piece
5258,1998,Eminem, EP,No One's Iller Than Me,Cuz she found out I was havin' an affair with her 10-year old niece
5259,1998,Eminem, EP,No One's Iller Than Me,"No one, no one's iller than me"
5260,1998,Eminem, EP,No One's Iller Than Me,It's Bizarre Kid straight from the 313
5261,1998,Eminem, EP,No One's Iller Than Me,"No one, no one is iller than me"
5262,1998,Eminem, EP,No One's Iller Than Me,It's Bizarre Kid straight from the 313
5263,1998,Eminem, EP,No One's Iller Than Me,[Eminem]
5264,1998,Eminem, EP,No One's Iller Than Me,"Nobody better test me, cuz I don't wanna get messy"
5265,1998,Eminem, EP,No One's Iller Than Me,"Especially when I step inside this bitch, dick freshly"
5266,1998,Eminem, EP,No One's Iller Than Me,"New Lugz, give the crew hugs, guzzle two mugs"
5267,1998,Eminem, EP,No One's Iller Than Me,Before I do drugs that make me throw up like flu bugs
5268,1998,Eminem, EP,No One's Iller Than Me,"True thugs, rugged unshaven messy scrubs"
5269,1998,Eminem, EP,No One's Iller Than Me,Whippin' 40-bottles like the  fornication in' Pepsi clubs
5270,1998,Eminem, EP,No One's Iller Than Me,"Down a fifth, crack open a six"
5271,1998,Eminem, EP,No One's Iller Than Me,"I'm on my seventh 8-ball, now I gotta take a piss"
5272,1998,Eminem, EP,No One's Iller Than Me,I'm hollerin' at these hoes that got boyfriends
5273,1998,Eminem, EP,No One's Iller Than Me,Who gives a  fornication  who they was
5274,1998,Eminem, EP,No One's Iller Than Me,I'm always takin' someone else's girl like Cool J does
5275,1998,Eminem, EP,No One's Iller Than Me,"They probably don't be packin' anyways, do they Fuzz?"
5276,1998,Eminem, EP,No One's Iller Than Me,"We walked up, stomped they asses and blew they buzz"
5277,1998,Eminem, EP,No One's Iller Than Me,Mics get sandblasted
5278,1998,Eminem, EP,No One's Iller Than Me,Stab your abdomen with a hand crafted pocketknife and spill your antacid
5279,1998,Eminem, EP,No One's Iller Than Me,Sprayed your  fornication  in' crib up when I ran past it
5280,1998,Eminem, EP,No One's Iller Than Me," fornication in' felon, headed to hell in a handbasket"
5281,1998,Eminem, EP,No One's Iller Than Me,"Talkin' shit will get you, your girl and your man blasted"
5282,1998,Eminem, EP,No One's Iller Than Me,Kidnapped and slapped in a van wrapped in Saran plastic
5283,1998,Eminem, EP,No One's Iller Than Me,"Get your damn ass kicked, by these fantastic"
5284,1998,Eminem, EP,No One's Iller Than Me,Furious four  fornication  ers
5285,1998,Eminem, EP,No One's Iller Than Me,Flashin' in front of your face without the Grand Masters
5286,1998,Eminem, EP,No One's Iller Than Me,", ain't nobody iller than me"
5287,1998,Eminem, EP,No One's Iller Than Me,[Fuzz]
5288,1998,Eminem, EP,No One's Iller Than Me,I run shit like an ass with legs
5289,1998,Eminem, EP,No One's Iller Than Me,Massive lead to leave your cabbage red
5290,1998,Eminem, EP,No One's Iller Than Me,Similar to your ass in a casket dead
5291,1998,Eminem, EP,No One's Iller Than Me,Drastic spread of acid heads
5292,1998,Eminem, EP,No One's Iller Than Me,Come to abort you like a bastard egg
5293,1998,Eminem, EP,No One's Iller Than Me,That trash you said got you standin' on plastic legs
5294,1998,Eminem, EP,No One's Iller Than Me,Ask the feds from past the edge
5295,1998,Eminem, EP,No One's Iller Than Me,Rockin' the most classic threads
5296,1998,Eminem, EP,No One's Iller Than Me,"Flashin' bread, roll down the window"
5297,1998,Eminem, EP,No One's Iller Than Me,"Bitch you got some fantastic legs, you can get 'til that ass get red"
5298,1998,Eminem, EP,No One's Iller Than Me,You can get 'til that ass get red
5299,1998,Eminem, EP,No One's Iller Than Me,"Bizarre you get him and him, Swift you get him and him"
5300,1998,Eminem, EP,No One's Iller Than Me,"I'll get him and him, leave the other two for my nigga Eminem"
5301,1998,Eminem, EP,No One's Iller Than Me,"Never writer's block, I block writers"
5302,1998,Eminem, EP,No One's Iller Than Me,"My block's tighter, ante up and get your top fighters"
5303,1998,Eminem, EP,No One's Iller Than Me,Got fired for jumpin' the counter with a mop stick
5304,1998,Eminem, EP,No One's Iller Than Me,Some bitch ran up screamin' GET THE COPS QUICK!
5305,1998,Eminem, EP,No One's Iller Than Me,"And got drop kicked, now she screamin' Stop it..."
5306,1998,Eminem, EP,No One's Iller Than Me,"Got clips to stop shit, rock shit and grab this hot shit"
5307,1998,Eminem, EP,No One's Iller Than Me,"Wherever you shop bitch, Fuzz Scooter '97 crop pick"
5308,1998,Eminem, EP,No One's Iller Than Me,Sick a-ya'll niggaz lookin' at me like I got tits
5309,1998,Eminem, EP,No One's Iller Than Me,I shoot a rocket through your optic
5310,1998,Eminem, EP,No One's Iller Than Me,You niggaz still don't know the top pick?
5311,1998,Eminem, EP,No One's Iller Than Me,"I got bricks, lose my foot in your ass"
5312,1998,Eminem, EP,No One's Iller Than Me,And have you shittin' socks bitch!
5313,1998,Eminem, EP,No One's Iller Than Me,"We rock shit, leave your  fornication in' knot split"
5314,1998,Eminem, EP,No One's Iller Than Me,Grab the green from Al by showin' him hot grits
5315,1998,Eminem, EP,No One's Iller Than Me,No one...
5316,1998,Eminem, EP,No One's Iller Than Me,Ain't nobody iller than me
5317,1998,Eminem, EP,No One's Iller Than Me,[Bizzare]
5318,1998,Eminem, EP,No One's Iller Than Me,It's the Mr. Fuzzy from the 313
5319,1998,Eminem, EP,No One's Iller Than Me,"No one, no one is iller than me"
5320,1998,Eminem, EP,No One's Iller Than Me,It's Eminem and Swift from the 313
5321,1998,Eminem, EP,No One's Iller Than Me,"No one, no one is iller than me"
5322,1998,Eminem, EP,No One's Iller Than Me,It's Fuzz and Buzz-arre from the 313
5323,1998,Eminem, EP,No One's Iller Than Me,You have now witnessed 4 ill emcees!
5324,1998,Eminem, EP,No One's Iller Than Me,From the home of potholes and trash
5325,1998,Eminem, EP,No One's Iller Than Me,We'll lyrically blast...
5326,1998,Eminem, EP,Murder Murder,[]
5327,1998,Eminem, EP,Murder Murder,"All I see is murder murder, my mind state - [2Pac]"
5328,1998,Eminem, EP,Murder Murder,Makes it too late for cops in tryin' to stop the crime rate - [Swift]
5329,1998,Eminem, EP,Murder Murder,"All I see is murder murder, my mind state"
5330,1998,Eminem, EP,Murder Murder,"Murder, murder, murder, and kill, kill, kill!"
5331,1998,Eminem, EP,Murder Murder,[2x]
5332,1998,Eminem, EP,Murder Murder,"Left the keys in the van, with a gat in each hand"
5333,1998,Eminem, EP,Murder Murder,Went up in Eastland and shot a policeman
5334,1998,Eminem, EP,Murder Murder, fornication  a peace plan of citizen bystands
5335,1998,Eminem, EP,Murder Murder,"But shit is in my hands, here's your life span"
5336,1998,Eminem, EP,Murder Murder,For what your life's worth this money is twice than
5337,1998,Eminem, EP,Murder Murder,Grab a couple grand and live a nice land
5338,1998,Eminem, EP,Murder Murder,See I'm a nice man but money turned me to Satan
5339,1998,Eminem, EP,Murder Murder,I'm thirsty for this green so bad I'm dehydratin'
5340,1998,Eminem, EP,Murder Murder,"Hurry up with the cash bitch, I got a ride waitin'"
5341,1998,Eminem, EP,Murder Murder,Shot a man twice in the back when he tried escapin'
5342,1998,Eminem, EP,Murder Murder,"I want the whole pie, I won't be denied nathan"
5343,1998,Eminem, EP,Murder Murder,Maybe I need my head inside straightened
5344,1998,Eminem, EP,Murder Murder,"Brain contemplatin', clean out the register"
5345,1998,Eminem, EP,Murder Murder,Dip before somebody catches ya
5346,1998,Eminem, EP,Murder Murder,Or gets ya description an' sketches ya
5347,1998,Eminem, EP,Murder Murder,The connection was the prime suspect
5348,1998,Eminem, EP,Murder Murder,But I ain't set to flee the scene of the crime just yet
5349,1998,Eminem, EP,Murder Murder,Cuz I got a daughter to feed
5350,1998,Eminem, EP,Murder Murder,And $200 ain't enough to water the seed
5351,1998,Eminem, EP,Murder Murder,The best thing would be for me to leave Taco Bell an' hit up Chess King
5352,1998,Eminem, EP,Murder Murder,And have the lady at the desk bring
5353,1998,Eminem, EP,Murder Murder,"Money from the safe in the back, stepped in wavin' the Mac"
5354,1998,Eminem, EP,Murder Murder,Cooperate and we can operate and save an attack
5355,1998,Eminem, EP,Murder Murder,This bitch tried escapin' the jack
5356,1998,Eminem, EP,Murder Murder,"Grabbed her by the throat, it's murder she wrote"
5357,1998,Eminem, EP,Murder Murder,You barely heard a word as she choked
5358,1998,Eminem, EP,Murder Murder,It wasn't nuttin' for her to be smoked
5359,1998,Eminem, EP,Murder Murder,But I slammed her on her back 'til her vertebrae broke
5360,1998,Eminem, EP,Murder Murder,Just then the pigs bust in yellin' Freeze!
5361,1998,Eminem, EP,Murder Murder,But I'm already wanted for sellin' keys
5362,1998,Eminem, EP,Murder Murder,And bunch of other felonies from A to Z like spellin' bees
5363,1998,Eminem, EP,Murder Murder,So before I dropped to the ground and fell on knees
5364,1998,Eminem, EP,Murder Murder,"I bust shots, they bust back"
5365,1998,Eminem, EP,Murder Murder,"Hit the square in the chest, he wasn't wearin' a vest"
5366,1998,Eminem, EP,Murder Murder,[ 2x]
5367,1998,Eminem, EP,Murder Murder,"Left the house, pullin' out the drive backin' out"
5368,1998,Eminem, EP,Murder Murder,Need a backin' out this lady's Jag started blackin' out
5369,1998,Eminem, EP,Murder Murder,"Pulled the Mac-10 out, stuck it in her face"
5370,1998,Eminem, EP,Murder Murder,Shut ya yackin' mouth before I blow the brain from out the back ya scalp
5371,1998,Eminem, EP,Murder Murder,"Drug her by her hair, smacked her up"
5372,1998,Eminem, EP,Murder Murder,"Thinkin'  fornication  it, mug her while you're there, jacked her up"
5373,1998,Eminem, EP,Murder Murder,"Stole her car, made a profit"
5374,1998,Eminem, EP,Murder Murder,Grabbed the tape from out the deck and offed it out the window
