sl,Year,artist,album,song,word,sentiment
2929,1987,Michael Jackson,Bad ,Bad,long,anticipation
2933,1987,Michael Jackson,Bad ,Bad,fight,anger
2933,1987,Michael Jackson,Bad ,Bad,fight,fear
2933,1987,Michael Jackson,Bad ,Bad,fight,negative
2934,1987,Michael Jackson,Bad ,Bad,talk,positive
2934,1987,Michael Jackson,Bad ,Bad,cheap,negative
2937,1987,Michael Jackson,Bad ,Bad,hide,fear
2939,1987,Michael Jackson,Bad ,Bad,true,joy
2939,1987,Michael Jackson,Bad ,Bad,true,positive
2939,1987,Michael Jackson,Bad ,Bad,true,trust
2940,1987,Michael Jackson,Bad ,Bad,friend,joy
2940,1987,Michael Jackson,Bad ,Bad,friend,positive
2940,1987,Michael Jackson,Bad ,Bad,friend,trust
2941,1987,Michael Jackson,Bad ,Bad,wait,anticipation
2941,1987,Michael Jackson,Bad ,Bad,wait,negative
2950,1987,Michael Jackson,Bad ,Bad,change,fear
2950,1987,Michael Jackson,Bad ,Bad,tomorrow,anticipation
2953,1987,Michael Jackson,Bad ,Bad,slap,anger
2953,1987,Michael Jackson,Bad ,Bad,slap,negative
2953,1987,Michael Jackson,Bad ,Bad,slap,surprise
2992,1987,Michael Jackson,Bad ,The Way You Make Me Feel,pretty,anticipation
2992,1987,Michael Jackson,Bad ,The Way You Make Me Feel,pretty,joy
2992,1987,Michael Jackson,Bad ,The Way You Make Me Feel,pretty,positive
2992,1987,Michael Jackson,Bad ,The Way You Make Me Feel,pretty,trust
2992,1987,Michael Jackson,Bad ,The Way You Make Me Feel,baby,joy
2992,1987,Michael Jackson,Bad ,The Way You Make Me Feel,baby,positive
2993,1987,Michael Jackson,Bad ,The Way You Make Me Feel,fever,fear
2995,1987,Michael Jackson,Bad ,The Way You Make Me Feel,talk,positive
2996,1987,Michael Jackson,Bad ,The Way You Make Me Feel,fever,fear
2997,1987,Michael Jackson,Bad ,The Way You Make Me Feel,pick,positive
2999,1987,Michael Jackson,Bad ,The Way You Make Me Feel,kiss,anticipation
2999,1987,Michael Jackson,Bad ,The Way You Make Me Feel,kiss,joy
2999,1987,Michael Jackson,Bad ,The Way You Make Me Feel,kiss,positive
2999,1987,Michael Jackson,Bad ,The Way You Make Me Feel,kiss,surprise
2999,1987,Michael Jackson,Bad ,The Way You Make Me Feel,baby,joy
2999,1987,Michael Jackson,Bad ,The Way You Make Me Feel,baby,positive
3007,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,anger
3007,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,disgust
3007,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,fear
3007,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,negative
3007,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,sadness
3008,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,anger
3008,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,disgust
3008,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,fear
3008,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,negative
3008,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,sadness
3010,1987,Michael Jackson,Bad ,The Way You Make Me Feel,baby,joy
3010,1987,Michael Jackson,Bad ,The Way You Make Me Feel,baby,positive
3010,1987,Michael Jackson,Bad ,The Way You Make Me Feel,ecstasy,anticipation
3010,1987,Michael Jackson,Bad ,The Way You Make Me Feel,ecstasy,joy
3010,1987,Michael Jackson,Bad ,The Way You Make Me Feel,ecstasy,positive
3013,1987,Michael Jackson,Bad ,The Way You Make Me Feel,love,joy
3013,1987,Michael Jackson,Bad ,The Way You Make Me Feel,love,positive
3014,1987,Michael Jackson,Bad ,The Way You Make Me Feel,promise,joy
3014,1987,Michael Jackson,Bad ,The Way You Make Me Feel,promise,positive
3014,1987,Michael Jackson,Bad ,The Way You Make Me Feel,promise,trust
3014,1987,Michael Jackson,Bad ,The Way You Make Me Feel,baby,joy
3014,1987,Michael Jackson,Bad ,The Way You Make Me Feel,baby,positive
3014,1987,Michael Jackson,Bad ,The Way You Make Me Feel,love,joy
3014,1987,Michael Jackson,Bad ,The Way You Make Me Feel,love,positive
3015,1987,Michael Jackson,Bad ,The Way You Make Me Feel,swear,positive
3015,1987,Michael Jackson,Bad ,The Way You Make Me Feel,swear,trust
3015,1987,Michael Jackson,Bad ,The Way You Make Me Feel,satisfied,joy
3015,1987,Michael Jackson,Bad ,The Way You Make Me Feel,satisfied,positive
3021,1987,Michael Jackson,Bad ,The Way You Make Me Feel,baby,joy
3021,1987,Michael Jackson,Bad ,The Way You Make Me Feel,baby,positive
3023,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,anger
3023,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,disgust
3023,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,fear
3023,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,negative
3023,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,sadness
3024,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,anger
3024,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,disgust
3024,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,fear
3024,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,negative
3024,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,sadness
3028,1987,Michael Jackson,Bad ,The Way You Make Me Feel,love,joy
3028,1987,Michael Jackson,Bad ,The Way You Make Me Feel,love,positive
3029,1987,Michael Jackson,Bad ,The Way You Make Me Feel,promise,joy
3029,1987,Michael Jackson,Bad ,The Way You Make Me Feel,promise,positive
3029,1987,Michael Jackson,Bad ,The Way You Make Me Feel,promise,trust
3029,1987,Michael Jackson,Bad ,The Way You Make Me Feel,baby,joy
3029,1987,Michael Jackson,Bad ,The Way You Make Me Feel,baby,positive
3029,1987,Michael Jackson,Bad ,The Way You Make Me Feel,love,joy
3029,1987,Michael Jackson,Bad ,The Way You Make Me Feel,love,positive
3030,1987,Michael Jackson,Bad ,The Way You Make Me Feel,swear,positive
3030,1987,Michael Jackson,Bad ,The Way You Make Me Feel,swear,trust
3030,1987,Michael Jackson,Bad ,The Way You Make Me Feel,satisfied,joy
3030,1987,Michael Jackson,Bad ,The Way You Make Me Feel,satisfied,positive
3036,1987,Michael Jackson,Bad ,The Way You Make Me Feel,baby,joy
3036,1987,Michael Jackson,Bad ,The Way You Make Me Feel,baby,positive
3038,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,anger
3038,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,disgust
3038,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,fear
3038,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,negative
3038,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,sadness
3039,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,anger
3039,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,disgust
3039,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,fear
3039,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,negative
3039,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,sadness
3045,1987,Michael Jackson,Bad ,The Way You Make Me Feel,baby,joy
3045,1987,Michael Jackson,Bad ,The Way You Make Me Feel,baby,positive
3048,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,anger
3048,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,disgust
3048,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,fear
3048,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,negative
3048,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,sadness
3050,1987,Michael Jackson,Bad ,The Way You Make Me Feel,time,anticipation
3060,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,anger
3060,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,disgust
3060,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,fear
3060,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,negative
3060,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,sadness
3065,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,anger
3065,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,disgust
3065,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,fear
3065,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,negative
3065,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,sadness
3067,1987,Michael Jackson,Bad ,The Way You Make Me Feel,time,anticipation
3076,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,anger
3076,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,disgust
3076,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,fear
3076,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,negative
3076,1987,Michael Jackson,Bad ,The Way You Make Me Feel,lonely,sadness
3081,1987,Michael Jackson,Bad ,Speed Demon,time,anticipation
3083,1987,Michael Jackson,Bad ,Speed Demon,hot,anger
3086,1987,Michael Jackson,Bad ,Speed Demon,demon,anger
3086,1987,Michael Jackson,Bad ,Speed Demon,demon,disgust
3086,1987,Michael Jackson,Bad ,Speed Demon,demon,fear
3086,1987,Michael Jackson,Bad ,Speed Demon,demon,negative
3086,1987,Michael Jackson,Bad ,Speed Demon,demon,sadness
3089,1987,Michael Jackson,Bad ,Speed Demon,demon,anger
3089,1987,Michael Jackson,Bad ,Speed Demon,demon,disgust
3089,1987,Michael Jackson,Bad ,Speed Demon,demon,fear
3089,1987,Michael Jackson,Bad ,Speed Demon,demon,negative
3089,1987,Michael Jackson,Bad ,Speed Demon,demon,sadness
3092,1987,Michael Jackson,Bad ,Speed Demon,demon,anger
3092,1987,Michael Jackson,Bad ,Speed Demon,demon,disgust
3092,1987,Michael Jackson,Bad ,Speed Demon,demon,fear
3092,1987,Michael Jackson,Bad ,Speed Demon,demon,negative
3092,1987,Michael Jackson,Bad ,Speed Demon,demon,sadness
3093,1987,Michael Jackson,Bad ,Speed Demon,compass,trust
3095,1987,Michael Jackson,Bad ,Speed Demon,demon,anger
3095,1987,Michael Jackson,Bad ,Speed Demon,demon,disgust
3095,1987,Michael Jackson,Bad ,Speed Demon,demon,fear
3095,1987,Michael Jackson,Bad ,Speed Demon,demon,negative
3095,1987,Michael Jackson,Bad ,Speed Demon,demon,sadness
3096,1987,Michael Jackson,Bad ,Speed Demon,pull,positive
3096,1987,Michael Jackson,Bad ,Speed Demon,boy,disgust
3096,1987,Michael Jackson,Bad ,Speed Demon,boy,negative
3101,1987,Michael Jackson,Bad ,Speed Demon,demon,anger
3101,1987,Michael Jackson,Bad ,Speed Demon,demon,disgust
3101,1987,Michael Jackson,Bad ,Speed Demon,demon,fear
3101,1987,Michael Jackson,Bad ,Speed Demon,demon,negative
3101,1987,Michael Jackson,Bad ,Speed Demon,demon,sadness
3104,1987,Michael Jackson,Bad ,Speed Demon,demon,anger
3104,1987,Michael Jackson,Bad ,Speed Demon,demon,disgust
3104,1987,Michael Jackson,Bad ,Speed Demon,demon,fear
3104,1987,Michael Jackson,Bad ,Speed Demon,demon,negative
3104,1987,Michael Jackson,Bad ,Speed Demon,demon,sadness
